fid,name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
430,Desert Mountain,3,WOD_Mountain_Desert_03,3,376,443,73,36,3767344336,Alik'r Desert,376.5703125,-443.71875,8
431,Desert Mountain,3,WOD_Mountain_Desert_04,173,484,461,22,18,4842246118,Alik'r Desert,484.171875,-461.859375,8
432,Desert Mountain,3,WOD_Mountain_Desert_05,86,438,415,54,116,43854415116,Sentinel,438.421875,-415.09375,8
433,Desert Mountain,3,WOD_Mountain_Desert_06,-120,425,416,77,127,42577416127,Sentinel,425.6015625,-416.0078125,8
434,Desert Mountain,3,WOD_Mountain_Desert_07,-159,235,485,23,102,23523485102,Alik'r Desert,235.1796875,-485.203125,8
435,Desert Mountain,3,WOD_Mountain_Desert_01,0,463,476,102,0,46310247600,Alik'r Desert,463.796875,-477,8
436,Desert Mountain,3,WOD_Mountain_Desert_02,-12,526,431,50,123,52650431123,Alik'r Desert,526.390625,-431.0390625,8
437,Desert Mountain,3,WOD_Mountain_Desert_03,-100,544,405,1,81,5440140581,Alik'r Desert,544.0078125,-405.3671875,8
438,Desert Mountain,3,WOD_Mountain_Desert_04,60,479,389,96,55,4799638955,Ayasofya,479.75,-389.5703125,8
439,Desert Mountain,3,WOD_Mountain_Desert_05,158,472,412,128,119,472128412119,Alik'r Desert,473,-412.0703125,8
440,Desert Mountain,3,WOD_Mountain_Desert_06,-8,399,432,106,99,39910643299,Alik'r Desert,399.828125,-432.2265625,8
441,Desert Mountain,3,WOD_Mountain_Desert_07,-57,400,426,127,40,40012742640,Alik'r Desert,400.9921875,-426.6875,8
442,Desert Mountain,3,WOD_Mountain_Desert_01,140,370,454,63,19,3706345419,Alik'r Desert,370.4921875,-454.8515625,8
443,Desert Mountain,3,WOD_Mountain_Desert_02,162,427,480,91,122,42791480122,Bergama,427.7109375,-480.046875,8
444,Desert Mountain,3,WOD_Mountain_Desert_03,-66,327,457,49,50,3274945750,Alik'r Desert,327.3828125,-457.609375,8
445,Desert Mountain,3,WOD_Mountain_Desert_04,-87,543,412,6,104,54306412104,Alik'r Desert,543.046875,-412.1875,8
446,Desert Mountain,3,WOD_Mountain_Desert_05,-170,633,426,120,77,63312042677,Santaki,633.9375,-426.3984375,8
447,Desert Mountain,3,WOD_Mountain_Desert_06,15,546,420,47,58,5464742058,Alik'r Desert,546.3671875,-420.546875,8
448,Desert Mountain,3,WOD_Mountain_Desert_07,-89,547,395,78,67,5477839567,Alik'r Desert,547.609375,-395.4765625,8
449,Desert Mountain,3,WOD_Mountain_Desert_01,-162,456,488,15,20,4561548820,Alik'r Desert,456.1171875,-488.84375,8
450,Desert Mountain,3,WOD_Mountain_Desert_02,59,541,400,33,106,54133400106,Alik'r Desert,541.2578125,-400.171875,8
451,Desert Mountain,3,WOD_Mountain_Desert_03,136,402,499,32,64,4023249964,Alik'r Desert,402.25,-499.5,8
452,Desert Mountain,3,WOD_Mountain_Desert_04,-16,300,451,87,95,3008745195,Alik'r Desert,300.6796875,-451.2578125,8
453,Desert Mountain,3,WOD_Mountain_Desert_05,177,455,445,86,15,4558644515,Alik'r Desert,455.671875,-445.8828125,8
454,Desert Mountain,3,WOD_Mountain_Desert_06,70,516,414,55,13,5165541413,Alik'r Desert,516.4296875,-414.8984375,8
455,Desert Mountain,3,WOD_Mountain_Desert_07,-59,420,423,83,109,42083423109,Antiphyllos,420.6484375,-423.1484375,8
456,Desert Mountain,3,WOD_Mountain_Desert_01,-58,402,450,1,110,40201450110,Alik'r Desert,402.0078125,-450.140625,8
457,Desert Mountain,3,WOD_Mountain_Desert_02,48,530,412,49,113,53049412113,Alik'r Desert,530.3828125,-412.1171875,8
458,Desert Mountain,3,WOD_Mountain_Desert_03,79,309,452,38,23,3093845223,Alik'r Desert,309.296875,-452.8203125,8
459,Desert Mountain,3,WOD_Mountain_Desert_04,36,358,428,74,83,3587442883,Alik'r Desert,358.578125,-428.3515625,8
460,Desert Mountain,3,WOD_Mountain_Desert_05,47,264,499,82,12,2648249912,Alik'r Desert,264.640625,-499.90625,8
461,Desert Mountain,3,WOD_Mountain_Desert_06,-81,355,479,92,118,35592479118,Alik'r Desert,355.71875,-479.078125,8
462,Desert Mountain,3,WOD_Mountain_Desert_07,25,301,470,88,93,3018847093,Alik'r Desert,301.6875,-470.2734375,8
463,Desert Mountain,3,WOD_Mountain_Desert_01,113,255,490,99,122,25599490122,Alik'r Desert,255.7734375,-490.046875,8
464,Desert Mountain,3,WOD_Mountain_Desert_02,-98,253,497,88,36,2538849736,Alik'r Desert,253.6875,-497.71875,8
465,Desert Mountain,3,WOD_Mountain_Desert_03,48,269,492,109,36,26910949236,Alik'r Desert,269.8515625,-492.71875,8
466,Desert Mountain,3,WOD_Mountain_Desert_04,-22,479,455,41,22,4794145522,Antiphyllos,479.3203125,-455.828125,8
467,Desert Mountain,3,WOD_Mountain_Desert_05,59,272,472,102,109,272102472109,Alik'r Desert,272.796875,-472.1484375,8
468,Desert Mountain,3,WOD_Mountain_Desert_06,-15,617,427,15,3,6171542703,Alik'r Desert,617.1171875,-427.9765625,8
469,Desert Mountain,3,WOD_Mountain_Desert_07,-43,386,419,114,113,386114419113,Alik'r Desert,386.890625,-419.1171875,8
470,Desert Mountain,3,WOD_Mountain_Desert_01,-133,486,431,31,120,48631431120,Antiphyllos,486.2421875,-431.0625,8
471,Desert Mountain,3,WOD_Mountain_Desert_02,-38,345,415,33,102,34533415102,Alik'r Desert,345.2578125,-415.203125,8
472,Desert Mountain,3,WOD_Mountain_Desert_03,46,558,429,97,23,5589742923,Alik'r Desert,558.7578125,-429.8203125,8
473,Desert Mountain,3,WOD_Mountain_Desert_04,-140,315,428,49,22,3154942822,Myrkwasa,315.3828125,-428.828125,8
474,Desert Mountain,3,WOD_Mountain_Desert_05,43,358,490,114,119,358114490119,Alik'r Desert,358.890625,-490.0703125,8
475,Desert Mountain,3,WOD_Mountain_Desert_06,29,499,425,69,36,4996942536,Alik'r Desert,499.5390625,-425.71875,8
476,Desert Mountain,3,WOD_Mountain_Desert_07,28,464,420,108,123,464108420123,Antiphyllos,464.84375,-420.0390625,8
477,Desert Mountain,3,WOD_Mountain_Desert_01,-24,574,395,45,73,5744539573,Alik'r Desert,574.3515625,-395.4296875,8
478,Desert Mountain,3,WOD_Mountain_Desert_02,138,542,404,24,15,5422440415,Alik'r Desert,542.1875,-404.8828125,8
479,Desert Mountain,3,WOD_Mountain_Desert_03,-74,631,418,110,91,63111041891,Alik'r Desert,631.859375,-418.2890625,8
480,Desert Mountain,3,WOD_Mountain_Desert_04,-177,339,462,19,31,3391946231,Alik'r Desert,339.1484375,-462.7578125,8
481,Desert Mountain,3,WOD_Mountain_Desert_05,147,447,420,104,31,44710442031,Antiphyllos,447.8125,-420.7578125,8
482,Desert Mountain,3,WOD_Mountain_Desert_06,-82,270,474,106,86,27010647486,Alik'r Desert,270.828125,-474.328125,8
483,Desert Mountain,3,WOD_Mountain_Desert_07,41,274,481,116,22,27411648122,Alik'r Desert,274.90625,-481.828125,8
484,Desert Mountain,3,WOD_Mountain_Desert_01,-59,291,464,110,15,29111046415,Alik'r Desert,291.859375,-464.8828125,8
485,Desert Mountain,3,WOD_Mountain_Desert_02,-23,502,429,60,27,5026042927,Alik'r Desert,502.46875,-429.7890625,8
486,Desert Mountain,3,WOD_Mountain_Desert_03,-23,426,434,6,51,4260643451,Antiphyllos,426.046875,-434.6015625,8
487,Desert Mountain,3,WOD_Mountain_Desert_04,67,405,484,18,100,40518484100,Alik'r Desert,405.140625,-484.21875,8
488,Desert Mountain,3,WOD_Mountain_Desert_05,-79,510,417,124,74,51012441774,Alik'r Desert,510.96875,-417.421875,8
489,Desert Mountain,3,WOD_Mountain_Desert_06,123,389,489,42,19,3894248919,Alik'r Desert,389.328125,-489.8515625,8
490,Desert Mountain,3,WOD_Mountain_Desert_07,9,256,458,38,0,2563845800,Alik'r Desert,256.296875,-459,8
491,Desert Mountain,3,WOD_Mountain_Desert_01,-80,405,473,78,22,4057847322,Alik'r Desert,405.609375,-473.828125,8
492,Desert Mountain,3,WOD_Mountain_Desert_02,111,423,431,49,27,4234943127,Alik'r Desert,423.3828125,-431.7890625,8
493,Desert Mountain,3,WOD_Mountain_Desert_03,-103,426,493,69,77,4266949377,Alik'r Desert,426.5390625,-493.3984375,8
494,Desert Mountain,3,WOD_Mountain_Desert_04,-78,554,433,100,28,55410043328,Alik'r Desert,554.78125,-433.78125,8
495,Desert Mountain,3,WOD_Mountain_Desert_05,-148,455,419,111,51,45511141951,Antiphyllos,455.8671875,-419.6015625,8
496,Desert Mountain,3,WOD_Mountain_Desert_06,-77,378,499,37,31,3783749931,Alik'r Desert,378.2890625,-499.7578125,8
497,Desert Mountain,3,WOD_Mountain_Desert_07,-82,249,487,96,74,2499648774,Alik'r Desert,249.75,-487.421875,8
498,Desert Mountain,3,WOD_Mountain_Desert_01,145,283,445,28,23,2832844523,Myrkwasa,283.21875,-445.8203125,8
499,Desert Mountain,3,WOD_Mountain_Desert_02,-87,572,422,119,38,57211942238,Alik'r Desert,572.9296875,-422.703125,8
500,Desert Mountain,3,WOD_Mountain_Desert_03,-134,433,438,9,24,4330943824,Alik'r Desert,433.0703125,-438.8125,8
501,Desert Mountain,3,WOD_Mountain_Desert_04,-87,502,428,118,63,50211842863,Alik'r Desert,502.921875,-428.5078125,8
502,Desert Mountain,3,WOD_Mountain_Desert_05,180,392,436,40,106,39240436106,Alik'r Desert,392.3125,-436.171875,8
503,Desert Mountain,3,WOD_Mountain_Desert_06,125,445,459,44,58,4454445958,Alik'r Desert,445.34375,-459.546875,8
504,Desert Mountain,3,WOD_Mountain_Desert_07,104,320,444,64,38,3206444438,Alik'r Desert,320.5,-444.703125,8
505,Desert Mountain,3,WOD_Mountain_Desert_01,86,292,486,1,90,2920148690,Alik'r Desert,292.0078125,-486.296875,8
506,Desert Mountain,3,WOD_Mountain_Desert_02,-123,576,437,77,99,5767743799,Alik'r Desert,576.6015625,-437.2265625,8
507,Desert Mountain,3,WOD_Mountain_Desert_03,-101,361,437,26,82,3612643782,Alik'r Desert,361.203125,-437.359375,8
508,Desert Mountain,3,WOD_Mountain_Desert_04,9,636,424,82,76,6368242476,Santaki,636.640625,-424.40625,8
509,Desert Mountain,3,WOD_Mountain_Desert_05,38,438,482,4,22,4380448222,Bergama,438.03125,-482.828125,8
510,Desert Mountain,3,WOD_Mountain_Desert_06,-17,265,476,104,31,26510447631,Alik'r Desert,265.8125,-476.7578125,8
511,Desert Mountain,3,WOD_Mountain_Desert_07,71,508,460,82,116,50882460116,Dak'fron,508.640625,-460.09375,8
512,Desert Mountain,3,WOD_Mountain_Desert_01,53,503,449,120,77,50312044977,Alik'r Desert,503.9375,-449.3984375,8
513,Desert Mountain,3,WOD_Mountain_Desert_02,16,360,497,114,6,36011449706,Alik'r Desert,360.890625,-497.953125,8
514,Desert Mountain,3,WOD_Mountain_Desert_03,-125,314,448,88,122,31488448122,Alik'r Desert,314.6875,-448.046875,8
515,Desert Mountain,3,WOD_Mountain_Desert_04,176,485,469,70,55,4857046955,Alik'r Desert,485.546875,-469.5703125,8
516,Desert Mountain,3,WOD_Mountain_Desert_05,113,506,389,102,32,50610238932,Ayasofya,506.796875,-389.75,8
517,Desert Mountain,3,WOD_Mountain_Desert_06,8,421,446,14,97,4211444697,Alik'r Desert,421.109375,-446.2421875,8
518,Desert Mountain,3,WOD_Mountain_Desert_07,120,429,441,95,73,4299544173,Alik'r Desert,429.7421875,-441.4296875,8
519,Desert Mountain,3,WOD_Mountain_Desert_01,-81,331,491,86,84,3318649184,Alik'r Desert,331.671875,-491.34375,8
520,Desert Mountain,3,WOD_Mountain_Desert_02,116,514,446,51,90,5145144690,Alik'r Desert,514.3984375,-446.296875,8
521,Desert Mountain,3,WOD_Mountain_Desert_03,-175,330,476,63,58,3306347658,Alik'r Desert,330.4921875,-476.546875,8
522,Desert Mountain,3,WOD_Mountain_Desert_04,117,291,455,122,5,29112245505,Alik'r Desert,291.953125,-455.9609375,8
523,Desert Mountain,3,WOD_Mountain_Desert_05,0,529,391,32,33,5293239133,Alik'r Desert,529.25,-391.7421875,8
524,Desert Mountain,3,WOD_Mountain_Desert_06,125,427,397,44,18,4274439718,Sentinel,427.34375,-397.859375,8
525,Desert Mountain,3,WOD_Mountain_Desert_07,105,572,441,78,45,5727844145,Dak'fron,572.609375,-441.6484375,8
526,Desert Mountain,3,WOD_Mountain_Desert_01,-28,342,498,122,105,342122498105,Alik'r Desert,342.953125,-498.1796875,8
527,Desert Mountain,3,WOD_Mountain_Desert_02,180,345,479,125,36,34512547936,Alik'r Desert,345.9765625,-479.71875,8
528,Desert Mountain,3,WOD_Mountain_Desert_03,14,316,477,41,40,3164147740,Alik'r Desert,316.3203125,-477.6875,8
529,Desert Mountain,3,WOD_Mountain_Desert_04,102,566,435,65,38,5666543538,Alik'r Desert,566.5078125,-435.703125,8
530,Desert Mountain,3,WOD_Mountain_Desert_05,-151,412,439,95,124,41295439124,Alik'r Desert,412.7421875,-439.03125,8
531,Desert Mountain,3,WOD_Mountain_Desert_06,133,299,447,23,6,2992344706,Alik'r Desert,299.1796875,-447.953125,8
532,Desert Mountain,3,WOD_Mountain_Desert_07,-17,604,396,31,51,6043139651,Alik'r Desert,604.2421875,-396.6015625,8
533,Desert Mountain,3,WOD_Mountain_Desert_01,-71,491,469,49,108,49149469108,Alik'r Desert,491.3828125,-469.15625,8
534,Desert Mountain,3,WOD_Mountain_Desert_02,144,415,465,42,99,4154246599,Bergama,415.328125,-465.2265625,8
535,Desert Mountain,3,WOD_Mountain_Desert_03,38,583,386,27,50,5832738650,Alik'r Desert,583.2109375,-386.609375,8
536,Desert Mountain,3,WOD_Mountain_Desert_04,-72,438,446,22,37,4382244637,Alik'r Desert,438.171875,-446.7109375,8
537,Desert Mountain,3,WOD_Mountain_Desert_05,116,545,406,102,93,54510240693,Alik'r Desert,545.796875,-406.2734375,8
538,Desert Mountain,3,WOD_Mountain_Desert_06,52,473,489,124,87,47312448987,Dak'fron,473.96875,-489.3203125,8
539,Desert Mountain,3,WOD_Mountain_Desert_07,119,452,474,73,91,4527347491,Alik'r Desert,452.5703125,-474.2890625,8
540,Desert Mountain,3,WOD_Mountain_Desert_01,-126,504,445,23,72,5042344572,Alik'r Desert,504.1796875,-445.4375,8
541,Desert Mountain,3,WOD_Mountain_Desert_02,16,431,473,106,73,43110647373,Bergama,431.828125,-473.4296875,8
542,Desert Mountain,3,WOD_Mountain_Desert_03,-156,403,443,5,96,4030544396,Alik'r Desert,403.0390625,-443.25,8
543,Desert Mountain,3,WOD_Mountain_Desert_04,77,365,471,18,90,3651847190,Alik'r Desert,365.140625,-471.296875,8
544,Desert Mountain,3,WOD_Mountain_Desert_05,93,419,430,119,18,41911943018,Alik'r Desert,419.9296875,-430.859375,8
545,Desert Mountain,3,WOD_Mountain_Desert_06,-99,419,430,29,109,41929430109,Alik'r Desert,419.2265625,-430.1484375,8
546,Desert Mountain,3,WOD_Mountain_Desert_07,-82,520,432,86,29,5208643229,Alik'r Desert,520.671875,-432.7734375,8
547,Desert Mountain,3,WOD_Mountain_Desert_01,-111,417,493,28,86,4172849386,Alik'r Desert,417.21875,-493.328125,8
548,Desert Mountain,3,WOD_Mountain_Desert_02,160,421,446,60,125,42160446125,Alik'r Desert,421.46875,-446.0234375,8
549,Desert Mountain,3,WOD_Mountain_Desert_03,29,367,472,127,82,36712747282,Alik'r Desert,367.9921875,-472.359375,8
550,Desert Mountain,3,WOD_Mountain_Desert_04,127,329,488,32,118,32932488118,Alik'r Desert,329.25,-488.078125,8
551,Desert Mountain,3,WOD_Mountain_Desert_05,98,483,479,109,32,48310947932,Alik'r Desert,483.8515625,-479.75,8
552,Desert Mountain,3,WOD_Mountain_Desert_06,75,321,451,1,47,3210145147,Alik'r Desert,321.0078125,-451.6328125,8
553,Desert Mountain,3,WOD_Mountain_Desert_07,17,333,442,14,52,3331444252,Alik'r Desert,333.109375,-442.59375,8
554,Desert Mountain,3,WOD_Mountain_Desert_01,-121,306,427,58,58,3065842758,Myrkwasa,306.453125,-427.546875,8
555,Desert Mountain,3,WOD_Mountain_Desert_02,147,285,442,102,41,28510244241,Myrkwasa,285.796875,-442.6796875,8
556,Desert Mountain,3,WOD_Mountain_Desert_03,147,453,498,33,124,45333498124,Alik'r Desert,453.2578125,-498.03125,8
557,Desert Mountain,3,WOD_Mountain_Desert_04,173,588,427,31,20,5883142720,Alik'r Desert,588.2421875,-427.84375,8
558,Desert Mountain,3,WOD_Mountain_Desert_05,137,422,396,92,76,4229239676,Sentinel,422.71875,-396.40625,8
559,Desert Mountain,3,WOD_Mountain_Desert_06,-48,408,472,92,31,4089247231,Bergama,408.71875,-472.7578125,8
560,Desert Mountain,3,WOD_Mountain_Desert_07,-23,492,453,104,86,49210445386,Alik'r Desert,492.8125,-453.328125,8
561,Desert Mountain,3,WOD_Mountain_Desert_01,-15,278,489,59,123,27859489123,Alik'r Desert,278.4609375,-489.0390625,8
562,Desert Mountain,3,WOD_Mountain_Desert_02,127,538,405,45,8,5384540508,Alik'r Desert,538.3515625,-405.9375,8
563,Desert Mountain,3,WOD_Mountain_Desert_03,-47,419,400,50,105,41950400105,Sentinel,419.390625,-400.1796875,8
564,Desert Mountain,3,WOD_Mountain_Desert_04,60,407,492,110,114,407110492114,Alik'r Desert,407.859375,-492.109375,8
565,Desert Mountain,3,WOD_Mountain_Desert_05,116,498,424,74,119,49874424119,Alik'r Desert,498.578125,-424.0703125,8
566,Desert Mountain,3,WOD_Mountain_Desert_06,72,326,422,78,17,3267842217,Myrkwasa,326.609375,-422.8671875,8
567,Desert Mountain,3,WOD_Mountain_Desert_07,-117,414,487,64,81,4146448781,Alik'r Desert,414.5,-487.3671875,8
568,Desert Mountain,3,WOD_Mountain_Desert_01,-15,308,490,5,118,30805490118,Alik'r Desert,308.0390625,-490.078125,8
569,Desert Mountain,3,WOD_Mountain_Desert_02,143,483,451,5,63,4830545163,Antiphyllos,483.0390625,-451.5078125,8
570,Desert Mountain,3,WOD_Mountain_Desert_03,-113,375,473,9,73,3750947373,Alik'r Desert,375.0703125,-473.4296875,8
571,Desert Mountain,3,WOD_Mountain_Desert_04,15,274,471,49,3,2744947103,Alik'r Desert,274.3828125,-471.9765625,8
572,Desert Mountain,3,WOD_Mountain_Desert_05,167,292,474,114,79,29211447479,Alik'r Desert,292.890625,-474.3828125,8
573,Desert Mountain,3,WOD_Mountain_Desert_06,21,334,419,83,36,3348341936,Myrkwasa,334.6484375,-419.71875,8
574,Desert Mountain,3,WOD_Mountain_Desert_07,-159,603,411,54,45,6035441145,Alik'r Desert,603.421875,-411.6484375,8
575,Desert Mountain,3,WOD_Mountain_Desert_01,-54,459,418,52,93,4595241893,Antiphyllos,459.40625,-418.2734375,8
576,Desert Mountain,3,WOD_Mountain_Desert_02,-147,484,415,119,46,48411941546,Alik'r Desert,484.9296875,-415.640625,8
577,Desert Mountain,3,WOD_Mountain_Desert_03,86,400,479,12,52,4001247952,Alik'r Desert,400.09375,-479.59375,8
578,Desert Mountain,3,WOD_Mountain_Desert_04,-104,613,428,45,33,6134542833,Alik'r Desert,613.3515625,-428.7421875,8
579,Desert Mountain,3,WOD_Mountain_Desert_05,140,572,399,28,70,5722839970,Alik'r Desert,572.21875,-399.453125,8
580,Desert Mountain,3,WOD_Mountain_Desert_06,37,370,439,51,61,3705143961,Alik'r Desert,370.3984375,-439.5234375,8
581,Desert Mountain,3,WOD_Mountain_Desert_07,89,290,456,26,23,2902645623,Alik'r Desert,290.203125,-456.8203125,8
582,Desert Mountain,3,WOD_Mountain_Desert_01,63,502,423,22,64,5022242364,Alik'r Desert,502.171875,-423.5,8
583,Desert Mountain,3,WOD_Mountain_Desert_02,-117,347,433,38,1,3473843301,Alik'r Desert,347.296875,-433.9921875,8
584,Desert Mountain,3,WOD_Mountain_Desert_03,58,588,420,52,42,5885242042,Alik'r Desert,588.40625,-420.671875,8
585,Desert Mountain,3,WOD_Mountain_Desert_04,-115,381,455,109,51,38110945551,Alik'r Desert,381.8515625,-455.6015625,8
586,Desert Mountain,3,WOD_Mountain_Desert_05,-170,301,440,87,110,30187440110,Myrkwasa,301.6796875,-440.140625,8
587,Desert Mountain,3,WOD_Mountain_Desert_06,38,374,441,102,77,37410244177,Alik'r Desert,374.796875,-441.3984375,8
588,Desert Mountain,3,WOD_Mountain_Desert_07,112,247,473,83,125,24783473125,Alik'r Desert,247.6484375,-473.0234375,8
589,Desert Mountain,3,WOD_Mountain_Desert_01,138,406,426,51,12,4065142612,Alik'r Desert,406.3984375,-426.90625,8
590,Desert Mountain,3,WOD_Mountain_Desert_02,3,430,412,27,101,43027412101,Sentinel,430.2109375,-412.2109375,8
591,Desert Mountain,3,WOD_Mountain_Desert_03,-107,425,446,109,54,42510944654,Alik'r Desert,425.8515625,-446.578125,8
592,Desert Mountain,3,WOD_Mountain_Desert_04,-112,556,424,119,35,55611942435,Alik'r Desert,556.9296875,-424.7265625,8
593,Desert Mountain,3,WOD_Mountain_Desert_05,89,609,395,67,6,6096739506,Alik'r Desert,609.5234375,-395.953125,8
594,Desert Mountain,3,WOD_Mountain_Desert_06,114,346,470,70,69,3467047069,Alik'r Desert,346.546875,-470.4609375,8
595,Desert Mountain,3,WOD_Mountain_Desert_07,139,555,429,79,83,5557942983,Alik'r Desert,555.6171875,-429.3515625,8
596,Desert Mountain,3,WOD_Mountain_Desert_01,60,364,479,127,29,36412747929,Alik'r Desert,364.9921875,-479.7734375,8
597,Desert Mountain,3,WOD_Mountain_Desert_02,146,345,484,50,101,34550484101,Alik'r Desert,345.390625,-484.2109375,8
598,Desert Mountain,3,WOD_Mountain_Desert_03,118,502,403,46,47,5024640347,Alik'r Desert,502.359375,-403.6328125,8
599,Desert Mountain,3,WOD_Mountain_Desert_04,33,378,415,109,64,37810941564,Alik'r Desert,378.8515625,-415.5,8
600,Desert Mountain,3,WOD_Mountain_Desert_05,-41,305,495,41,115,30541495115,Alik'r Desert,305.3203125,-495.1015625,8
601,Desert Mountain,3,WOD_Mountain_Desert_06,-11,623,430,99,20,6239943020,Dak'fron,623.7734375,-430.84375,8
602,Desert Mountain,3,WOD_Mountain_Desert_07,-81,268,498,47,42,2684749842,Alik'r Desert,268.3671875,-498.671875,8
603,Desert Mountain,3,WOD_Mountain_Desert_01,-52,492,462,59,125,49259462125,Alik'r Desert,492.4609375,-462.0234375,8
604,Desert Mountain,3,WOD_Mountain_Desert_02,145,550,386,9,33,5500938633,Alik'r Desert,550.0703125,-386.7421875,8
605,Desert Mountain,3,WOD_Mountain_Desert_03,80,309,430,49,24,3094943024,Myrkwasa,309.3828125,-430.8125,8
606,Desert Mountain,3,WOD_Mountain_Desert_04,154,452,397,67,44,4526739744,Ayasofya,452.5234375,-397.65625,8
607,Desert Mountain,3,WOD_Mountain_Desert_05,149,388,464,13,110,38813464110,Alik'r Desert,388.1015625,-464.140625,8
608,Desert Mountain,3,WOD_Mountain_Desert_06,165,401,457,15,52,4011545752,Bergama,401.1171875,-457.59375,8
609,Desert Mountain,3,WOD_Mountain_Desert_07,-42,345,428,124,13,34512442813,Alik'r Desert,345.96875,-428.8984375,8
610,Desert Mountain,3,WOD_Mountain_Desert_01,-153,395,412,115,18,39511541218,Alik'r Desert,395.8984375,-412.859375,8
611,Desert Mountain,3,WOD_Mountain_Desert_02,-65,473,418,116,92,47311641892,Antiphyllos,473.90625,-418.28125,8
612,Desert Mountain,3,WOD_Mountain_Desert_03,138,240,470,37,122,24037470122,Alik'r Desert,240.2890625,-470.046875,8
613,Desert Mountain,3,WOD_Mountain_Desert_04,137,215,490,115,110,215115490110,Alik'r Desert,215.8984375,-490.140625,8
614,Desert Mountain,3,WOD_Mountain_Desert_05,121,270,486,76,125,27076486125,Alik'r Desert,270.59375,-486.0234375,8
615,Desert Mountain,3,WOD_Mountain_Desert_06,54,549,411,91,51,5499141151,Alik'r Desert,549.7109375,-411.6015625,8
616,Desert Mountain,3,WOD_Mountain_Desert_07,-30,559,392,127,3,55912739203,Alik'r Desert,559.9921875,-392.9765625,8
617,Desert Mountain,3,WOD_Mountain_Desert_01,-32,396,469,0,52,3960046952,Alik'r Desert,396,-469.59375,8
618,Desert Mountain,3,WOD_Mountain_Desert_02,-42,595,390,104,73,59510439073,Alik'r Desert,595.8125,-390.4296875,8
619,Desert Mountain,3,WOD_Mountain_Desert_03,15,572,387,13,79,5721338779,Alik'r Desert,572.1015625,-387.3828125,8
620,Desert Mountain,3,WOD_Mountain_Desert_04,-21,344,469,61,59,3446146959,Alik'r Desert,344.4765625,-469.5390625,8
621,Desert Mountain,3,WOD_Mountain_Desert_05,38,314,491,61,52,3146149152,Alik'r Desert,314.4765625,-491.59375,8
622,Desert Mountain,3,WOD_Mountain_Desert_06,-36,504,449,32,18,5043244918,Alik'r Desert,504.25,-449.859375,8
623,Desert Mountain,3,WOD_Mountain_Desert_07,123,373,465,105,115,373105465115,Alik'r Desert,373.8203125,-465.1015625,8
624,Desert Mountain,3,WOD_Mountain_Desert_01,-55,557,390,76,19,5577639019,Alik'r Desert,557.59375,-390.8515625,8
625,Desert Mountain,3,WOD_Mountain_Desert_02,-68,334,448,60,22,3346044822,Alik'r Desert,334.46875,-448.828125,8
626,Desert Mountain,3,WOD_Mountain_Desert_03,-72,368,445,40,58,3684044558,Alik'r Desert,368.3125,-445.546875,8
627,Desert Mountain,3,WOD_Mountain_Desert_04,-79,628,409,40,13,6284040913,Alik'r Desert,628.3125,-409.8984375,8
628,Desert Mountain,3,WOD_Mountain_Desert_05,-111,249,481,31,5,2493148105,Alik'r Desert,249.2421875,-481.9609375,8
629,Desert Mountain,3,WOD_Mountain_Desert_06,50,512,391,90,82,5129039182,Ayasofya,512.703125,-391.359375,8
630,Desert Mountain,3,WOD_Mountain_Desert_07,-58,239,491,27,40,2392749140,Alik'r Desert,239.2109375,-491.6875,8
631,Desert Mountain,3,WOD_Mountain_Desert_01,55,479,423,24,109,47924423109,Antiphyllos,479.1875,-423.1484375,8
632,Desert Mountain,3,WOD_Mountain_Desert_02,-120,543,398,67,51,5436739851,Alik'r Desert,543.5234375,-398.6015625,8
633,Desert Mountain,3,WOD_Mountain_Desert_03,-37,384,482,19,123,38419482123,Alik'r Desert,384.1484375,-482.0390625,8
634,Desert Mountain,3,WOD_Mountain_Desert_04,171,389,491,13,31,3891349131,Alik'r Desert,389.1015625,-491.7578125,8
635,Desert Mountain,3,WOD_Mountain_Desert_05,-95,327,461,49,24,3274946124,Alik'r Desert,327.3828125,-461.8125,8
636,Desert Mountain,3,WOD_Mountain_Desert_06,28,335,460,54,96,3355446096,Alik'r Desert,335.421875,-460.25,8
637,Desert Mountain,3,WOD_Mountain_Desert_07,53,315,457,110,52,31511045752,Alik'r Desert,315.859375,-457.59375,8
638,Desert Mountain,3,WOD_Mountain_Desert_01,144,336,489,22,19,3362248919,Alik'r Desert,336.171875,-489.8515625,8
639,Desert Mountain,3,WOD_Mountain_Desert_02,91,314,475,8,109,31408475109,Alik'r Desert,314.0625,-475.1484375,8
640,Desert Mountain,3,WOD_Mountain_Desert_03,43,520,453,14,88,5201445388,Dak'fron,520.109375,-453.3125,8
641,Desert Mountain,3,WOD_Mountain_Desert_04,103,327,453,35,45,3273545345,Alik'r Desert,327.2734375,-453.6484375,8
642,Desert Mountain,3,WOD_Mountain_Desert_05,-116,456,445,96,22,4569644522,Alik'r Desert,456.75,-445.828125,8
643,Desert Mountain,3,WOD_Mountain_Desert_06,24,269,465,33,88,2693346588,Alik'r Desert,269.2578125,-465.3125,8
