name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,rotYaxis,heightOffset,gisX,gisY
Mountain,3,WOD_Mountain_Brown_07,861,476,56,82,8615647682,Dragontail Mountains,-169,-6,861.4375,-476.359375
Mountain,3,WOD_Mountain_Brown_08,863,474,92,124,86392474124,Dragontail Mountains,97,-55,863.71875,-474.03125
Mountain,3,WOD_Mountain_Brown_09,857,478,20,41,8572047841,Dragontail Mountains,-29,-37,857.15625,-478.6796875
Mountain,3,WOD_Mountain_Brown_01,861,487,74,42,8617448742,Dragontail Mountains,101,-25,861.578125,-487.671875
Mountain,3,WOD_Mountain_Brown_02,866,487,42,0,8664248700,Dragontail Mountains,174,-57,866.328125,-488
Mountain,3,WOD_Mountain_Brown_03,873,483,108,110,873108483110,Dragontail Mountains,45,-90,873.84375,-483.140625
Mountain,3,WOD_Mountain_Brown_04,877,483,120,96,87712048396,Dragontail Mountains,82,-75,877.9375,-483.25
Mountain,3,WOD_Mountain_Brown_05,885,483,127,106,885127483106,Dragontail Mountains,-140,-29,885.9921875,-483.171875
Mountain,3,WOD_Mountain_Brown_06,887,489,1,10,8870148910,Dragontail Mountains,148,-100,887.0078125,-489.921875
Mountain,3,WOD_Mountain_Brown_07,875,482,116,19,87511648219,Dragontail Mountains,-86,-2,875.90625,-482.8515625
Mountain,3,WOD_Mountain_Brown_08,880,488,24,31,8802448831,Dragontail Mountains,-168,-95,880.1875,-488.7578125
Mountain,3,WOD_Mountain_Brown_09,882,488,60,73,8826048873,Dragontail Mountains,-35,-6,882.46875,-488.4296875
Mountain,3,WOD_Mountain_Brown_01,891,486,9,86,8910948686,Dragontail Mountains,20,-79,891.0703125,-486.328125
Mountain,3,WOD_Mountain_Brown_02,852,487,28,23,8522848723,Dragontail Mountains,153,-70,852.21875,-487.8203125
Mountain,3,WOD_Mountain_Brown_03,847,483,125,110,847125483110,Dragontail Mountains,-25,-63,847.9765625,-483.140625
Mountain,3,WOD_Mountain_Brown_04,843,482,108,28,84310848228,Dragontail Mountains,-154,-48,843.84375,-482.78125
Mountain,3,WOD_Mountain_Brown_05,845,483,116,124,845116483124,Dragontail Mountains,140,-56,845.90625,-483.03125
Mountain,3,WOD_Mountain_Brown_06,838,480,70,19,8387048019,Dragontail Mountains,-24,-29,838.546875,-480.8515625
Mountain,3,WOD_Mountain_Brown_07,833,479,120,68,83312047968,Dragontail Mountains,63,-14,833.9375,-479.46875
Mountain,3,WOD_Mountain_Brown_08,825,485,31,106,82531485106,Dragontail Mountains,175,-76,825.2421875,-485.171875
Mountain,3,WOD_Mountain_Brown_09,820,486,90,114,82090486114,Dragontail Mountains,99,-30,820.703125,-486.109375
Mountain,3,WOD_Mountain_Brown_01,821,490,78,59,8217849059,Dragontail Mountains,-118,-69,821.609375,-490.5390625
Mountain,3,WOD_Mountain_Brown_02,833,491,97,109,83397491109,Dragontail Mountains,-173,-62,833.7578125,-491.1484375
Mountain,3,WOD_Mountain_Brown_03,838,491,51,70,8385149170,Dragontail Mountains,11,-10,838.3984375,-491.453125
Mountain,3,WOD_Mountain_Brown_04,841,489,1,99,8410148999,Dragontail Mountains,-178,-69,841.0078125,-489.2265625
Mountain,3,WOD_Mountain_Brown_05,842,491,50,29,8425049129,Dragontail Mountains,57,-17,842.390625,-491.7734375
Mountain,3,WOD_Mountain_Brown_06,840,492,23,106,84023492106,Dragontail Mountains,81,-15,840.1796875,-492.171875
Mountain,3,WOD_Mountain_Brown_07,838,496,56,14,8385649614,Dragontail Mountains,-107,-96,838.4375,-496.890625
Mountain,3,WOD_Mountain_Brown_08,835,494,92,93,8359249493,Dragontail Mountains,141,-67,835.71875,-494.2734375
Mountain,3,WOD_Mountain_Brown_09,828,493,124,29,82812449329,Dragontail Mountains,127,-89,828.96875,-493.7734375
Mountain,3,WOD_Mountain_Brown_01,848,491,95,10,8489549110,Dragontail Mountains,-100,-73,848.7421875,-491.921875
Mountain,3,WOD_Mountain_Brown_02,854,491,93,104,85493491104,Dragontail Mountains,-67,-20,854.7265625,-491.1875
Mountain,3,WOD_Mountain_Brown_03,854,495,83,3,8548349503,Dragontail Mountains,-154,-70,854.6484375,-495.9765625
Mountain,3,WOD_Mountain_Brown_04,860,497,82,84,8608249784,Dragontail Mountains,10,-84,860.640625,-497.34375
Mountain,3,WOD_Mountain_Brown_05,869,497,17,52,8691749752,Dragontail Mountains,-99,-27,869.1328125,-497.59375
Mountain,3,WOD_Mountain_Brown_06,866,492,56,95,8665649295,Dragontail Mountains,-47,-40,866.4375,-492.2578125
Mountain,3,WOD_Mountain_Brown_08,875,498,0,96,8750049896,Dragontail Mountains,104,-35,875,-498.25
Mountain,3,WOD_Mountain_Brown_09,881,494,77,40,8817749440,Dragontail Mountains,-131,-42,881.6015625,-494.6875
Mountain,3,WOD_Mountain_Brown_01,888,494,31,40,8883149440,Dragontail Mountains,57,-75,888.2421875,-494.6875
Mountain,3,WOD_Mountain_Brown_02,892,496,95,82,8929549682,Dragontail Mountains,-142,-59,892.7421875,-496.359375
Mountain,3,WOD_Mountain_Brown_03,896,487,5,40,8960548740,Dragontail Mountains,-81,-90,896.0390625,-487.6875
Mountain,3,WOD_Mountain_Brown_04,901,482,92,27,9019248227,Dragontail Mountains,-65,-30,901.71875,-482.7890625
Mountain,3,WOD_Mountain_Brown_05,812,482,44,64,8124448264,Dragontail Mountains,13,-85,812.34375,-482.5
Mountain,3,WOD_Mountain_Brown_06,811,479,88,97,8118847997,Dragontail Mountains,-50,-78,811.6875,-479.2421875
Mountain,3,WOD_Mountain_Brown_07,813,491,64,73,8136449173,Dragontail Mountains,-108,-42,813.5,-491.4296875
Mountain,3,WOD_Mountain_Brown_08,808,491,59,13,8085949113,Dragontail Mountains,6,-31,808.4609375,-491.8984375
Mountain,3,WOD_Mountain_Brown_09,802,490,56,19,8025649019,Dragontail Mountains,17,-86,802.4375,-490.8515625
Mountain,3,WOD_Mountain_Brown_01,796,492,44,20,7964449220,Dragontail Mountains,165,-95,796.34375,-492.84375
Mountain,3,WOD_Mountain_Brown_02,789,481,58,65,7895848165,Dragontail Mountains,-60,-22,789.453125,-481.4921875
Mountain,3,WOD_Mountain_Brown_03,799,475,87,110,79987475110,Dragontail Mountains,-128,-81,799.6796875,-475.140625
Mountain,3,WOD_Mountain_Brown_04,799,472,8,102,79908472102,Dragontail Mountains,-156,-22,799.0625,-472.203125
Mountain,3,WOD_Mountain_Brown_05,784,471,104,95,78410447195,Dragontail Mountains,-57,-35,784.8125,-471.2578125
Mountain,3,WOD_Mountain_Brown_06,776,459,46,91,7764645991,Dragontail Mountains,101,-89,776.359375,-459.2890625
Mountain,3,WOD_Mountain_Brown_07,767,460,14,1,7671446001,Dragontail Mountains,-20,-27,767.109375,-460.9921875
Mountain,3,WOD_Mountain_Brown_08,771,468,87,105,77187468105,Dragontail Mountains,59,-3,771.6796875,-468.1796875
Mountain,3,WOD_Mountain_Brown_09,781,470,60,60,7816047060,Dragontail Mountains,64,-81,781.46875,-470.53125
Mountain,3,WOD_Mountain_Brown_01,762,464,32,128,76232464128,Dragontail Mountains,-29,-44,762.25,-464
Mountain,3,WOD_Mountain_Brown_02,759,462,63,99,7596346299,Dragontail Mountains,0,-85,759.4921875,-462.2265625
Mountain,3,WOD_Mountain_Brown_03,762,470,115,106,762115470106,Dragontail Mountains,-13,-78,762.8984375,-470.171875
Mountain,3,WOD_Mountain_Brown_04,765,471,70,128,76570471128,Dragontail Mountains,54,-63,765.546875,-471
Mountain,3,WOD_Mountain_Brown_05,755,464,41,29,7554146429,Dragontail Mountains,54,-59,755.3203125,-464.7734375
Mountain,3,WOD_Mountain_Brown_06,761,450,20,77,7612045077,Dragontail Mountains,60,-94,761.15625,-450.3984375
Mountain,3,WOD_Mountain_Brown_07,759,449,128,102,759128449102,Dragontail Mountains,10,-61,760,-449.203125
Mountain,3,WOD_Mountain_Brown_08,752,445,54,82,7525444582,Dragontail Mountains,31,-56,752.421875,-445.359375
Mountain,3,WOD_Mountain_Brown_09,748,441,124,26,74812444126,Dragontail Mountains,-4,-99,748.96875,-441.796875
Mountain,3,WOD_Mountain_Brown_01,745,438,95,77,7459543877,Dragontail Mountains,98,-23,745.7421875,-438.3984375
Mountain,3,WOD_Mountain_Brown_02,742,435,24,79,7422443579,Dragontail Mountains,-95,-10,742.1875,-435.3828125
Mountain,3,WOD_Mountain_Brown_03,757,441,10,104,75710441104,Dragontail Mountains,77,-71,757.078125,-441.1875
Mountain,3,WOD_Mountain_Brown_04,735,443,31,31,7353144331,Dragontail Mountains,-115,-32,735.2421875,-443.7578125
Mountain,3,WOD_Mountain_Brown_05,732,434,99,23,7329943423,Dragontail Mountains,-100,0,732.7734375,-434.8203125
Mountain,3,WOD_Mountain_Brown_06,735,432,12,59,7351243259,Dragontail Mountains,73,-96,735.09375,-432.5390625
Mountain,3,WOD_Mountain_Brown_07,729,428,90,116,72990428116,Dragontail Mountains,-22,-58,729.703125,-428.09375
Mountain,3,WOD_Mountain_Brown_08,729,433,18,17,7291843317,Dragontail Mountains,59,-49,729.140625,-433.8671875
Mountain,3,WOD_Mountain_Brown_09,718,444,88,122,71888444122,Dragontail Mountains,47,-11,718.6875,-444.046875
Mountain,3,WOD_Mountain_Brown_01,718,432,70,74,7187043274,Dragontail Mountains,-160,-57,718.546875,-432.421875
Mountain,3,WOD_Mountain_Brown_02,718,435,101,55,71810143555,Dragontail Mountains,173,-35,718.7890625,-435.5703125
Mountain,3,WOD_Mountain_Brown_03,714,435,31,120,71431435120,Dragontail Mountains,-37,-17,714.2421875,-435.0625
Mountain,3,WOD_Mountain_Brown_04,708,425,102,73,70810242573,Dragontail Mountains,73,-25,708.796875,-425.4296875
Mountain,3,WOD_Mountain_Brown_05,704,419,86,72,7048641972,Dragontail Mountains,44,-83,704.671875,-419.4375
Mountain,3,WOD_Mountain_Brown_06,701,413,24,91,7012441391,Dragontail Mountains,132,-56,701.1875,-413.2890625
Mountain,3,WOD_Mountain_Brown_07,698,420,101,73,69810142073,Dragontail Mountains,165,-32,698.7890625,-420.4296875
Mountain,3,WOD_Mountain_Brown_08,695,408,37,51,6953740851,Dragontail Mountains,106,-73,695.2890625,-408.6015625
Mountain,3,WOD_Mountain_Brown_09,690,418,29,40,6902941840,Dragontail Mountains,59,-35,690.2265625,-418.6875
Mountain,3,WOD_Mountain_Brown_01,679,416,69,6,6796941606,Dragontail Mountains,106,-77,679.5390625,-416.953125
Mountain,3,WOD_Mountain_Brown_03,688,422,63,33,6886342233,Dragontail Mountains,170,-47,688.4921875,-422.7421875
Mountain,3,WOD_Mountain_Brown_04,694,423,72,28,6947242328,Dragontail Mountains,85,-55,694.5625,-423.78125
Mountain,3,WOD_Mountain_Brown_05,684,419,83,127,68483419127,Dragontail Mountains,-12,-91,684.6484375,-419.0078125
Mountain,3,WOD_Mountain_Brown_07,689,391,77,82,6897739182,Dragontail Mountains,-66,-24,689.6015625,-391.359375
Mountain,3,WOD_Mountain_Brown_08,669,395,81,69,6698139569,Dragontail Mountains,-94,-85,669.6328125,-395.4609375
Mountain,3,WOD_Mountain_Brown_09,673,397,122,61,67312239761,Dragontail Mountains,59,-90,673.953125,-397.5234375
Mountain,3,WOD_Mountain_Brown_01,673,403,72,119,67372403119,Dragontail Mountains,70,-56,673.5625,-403.0703125
Mountain,3,WOD_Mountain_Brown_02,662,395,97,90,6629739590,Dragontail Mountains,-131,-61,662.7578125,-395.296875
Mountain,3,WOD_Mountain_Brown_03,664,398,90,102,66490398102,Dragontail Mountains,118,-6,664.703125,-398.203125
Mountain,3,WOD_Mountain_Brown_04,666,400,31,99,6663140099,Dragontail Mountains,-22,-41,666.2421875,-400.2265625
Mountain,3,WOD_Mountain_Brown_05,669,403,105,1,66910540301,Dragontail Mountains,-15,-16,669.8203125,-403.9921875
Mountain,3,WOD_Mountain_Brown_06,662,402,52,42,6625240242,Dragontail Mountains,138,-62,662.40625,-402.671875
Mountain,3,WOD_Mountain_Brown_07,656,395,67,86,6566739586,Dragontail Mountains,161,-46,656.5234375,-395.328125
Mountain,3,WOD_Mountain_Brown_08,652,395,56,19,6525639519,Dragontail Mountains,94,-88,652.4375,-395.8515625
Mountain,3,WOD_Mountain_Brown_09,649,395,102,76,64910239576,Dragontail Mountains,172,-40,649.796875,-395.40625
Mountain,3,WOD_Mountain_Brown_01,654,396,46,83,6544639683,Dragontail Mountains,151,-52,654.359375,-396.3515625
Mountain,3,WOD_Mountain_Brown_02,653,400,87,122,65387400122,Dragontail Mountains,-101,-91,653.6796875,-400.046875
Mountain,3,WOD_Mountain_Brown_03,663,407,67,27,6636740727,Dragontail Mountains,95,-37,663.5234375,-407.7890625
Mountain,3,WOD_Mountain_Brown_04,669,408,105,1,66910540801,Dragontail Mountains,14,-50,669.8203125,-408.9921875
Mountain,3,WOD_Mountain_Brown_05,657,406,56,125,65756406125,Dragontail Mountains,54,-96,657.4375,-406.0234375
Mountain,3,WOD_Mountain_Brown_06,662,411,19,77,6621941177,Dragontail Mountains,-164,-64,662.1484375,-411.3984375
Mountain,3,WOD_Mountain_Brown_07,667,417,47,52,6674741752,Dragontail Mountains,-22,-24,667.3671875,-417.59375
Mountain,3,WOD_Mountain_Brown_08,669,426,88,69,6698842669,Dragontail Mountains,31,-62,669.6875,-426.4609375
Mountain,3,WOD_Mountain_Brown_09,669,422,81,44,6698142244,Dragontail Mountains,137,-38,669.6328125,-422.65625
Mountain,3,WOD_Mountain_Brown_01,677,421,96,64,6779642164,Dragontail Mountains,-52,-51,677.75,-421.5
Mountain,3,WOD_Mountain_Brown_02,685,425,113,110,685113425110,Dragontail Mountains,166,-47,685.8828125,-425.140625
Mountain,3,WOD_Mountain_Brown_03,686,421,72,101,68672421101,Dragontail Mountains,57,-3,686.5625,-421.2109375
Mountain,3,WOD_Mountain_Brown_04,700,429,115,86,70011542986,Dragontail Mountains,70,-29,700.8984375,-429.328125
Mountain,3,WOD_Mountain_Brown_05,702,427,41,77,7024142777,Dragontail Mountains,124,-63,702.3203125,-427.3984375
Mountain,3,WOD_Mountain_Brown_06,708,449,124,95,70812444995,Dragontail Mountains,-44,-7,708.96875,-449.2578125
Mountain,3,WOD_Mountain_Brown_07,725,441,36,4,7253644104,Dragontail Mountains,-166,-26,725.28125,-441.96875
Mountain,3,WOD_Mountain_Brown_08,720,426,113,38,72011342638,Dragontail Mountains,40,-40,720.8828125,-426.703125
Mountain,3,WOD_Mountain_Brown_09,726,429,91,13,7269142913,Dragontail Mountains,73,-74,726.7109375,-429.8984375
Mountain,3,WOD_Mountain_Brown_01,721,441,55,51,7215544151,Dragontail Mountains,14,-87,721.4296875,-441.6015625
Mountain,3,WOD_Mountain_Brown_02,706,441,105,31,70610544131,Dragontail Mountains,-20,-93,706.8203125,-441.7578125
Mountain,3,WOD_Mountain_Brown_03,746,451,99,77,7469945177,Dragontail Mountains,-72,-11,746.7734375,-451.3984375
Mountain,3,WOD_Mountain_Brown_04,741,451,70,90,7417045190,Dragontail Mountains,-35,-59,741.546875,-451.296875
Mountain,3,WOD_Mountain_Brown_05,734,439,50,113,73450439113,Dragontail Mountains,-67,-62,734.390625,-439.1171875
Mountain,3,WOD_Mountain_Brown_06,719,451,35,97,7193545197,Dragontail Mountains,-103,-28,719.2734375,-451.2421875
Mountain,3,WOD_Mountain_Brown_07,726,450,33,31,7263345031,Dragontail Mountains,-141,-24,726.2578125,-450.7578125
Mountain,3,WOD_Mountain_Brown_08,743,458,78,86,7437845886,Dragontail Mountains,-101,-5,743.609375,-458.328125
Mountain,3,WOD_Mountain_Brown_09,743,469,111,106,743111469106,Dragontail Mountains,-93,-48,743.8671875,-469.171875
Mountain,3,WOD_Mountain_Brown_02,738,462,99,60,7389946260,Dragontail Mountains,-75,-11,738.7734375,-462.53125
Mountain,3,WOD_Mountain_Brown_03,752,453,8,106,75208453106,Dragontail Mountains,-5,-38,752.0625,-453.171875
Mountain,3,WOD_Mountain_Brown_04,792,484,29,96,7922948496,Dragontail Mountains,-13,-62,792.2265625,-484.25
Mountain,3,WOD_Mountain_Brown_05,787,478,17,83,7871747883,Dragontail Mountains,50,-11,787.1328125,-478.3515625
Mountain,3,WOD_Mountain_Brown_06,800,485,79,51,8007948551,Dragontail Mountains,174,-12,800.6171875,-485.6015625
Mountain,3,WOD_Mountain_Brown_07,806,485,79,69,8067948569,Dragontail Mountains,168,-10,806.6171875,-485.4609375
Mountain,3,WOD_Mountain_Brown_08,805,485,120,20,80512048520,Dragontail Mountains,-160,-66,805.9375,-485.84375
Mountain,3,WOD_Mountain_Brown_09,809,481,79,83,8097948183,Dragontail Mountains,75,-97,809.6171875,-481.3515625
Mountain,3,WOD_Mountain_Brown_01,803,496,116,41,80311649641,Dragontail Mountains,111,-21,803.90625,-496.6796875
Mountain,3,WOD_Mountain_Brown_02,806,494,73,108,80673494108,Dragontail Mountains,-95,-21,806.5703125,-494.15625
Mountain,3,WOD_Mountain_Brown_03,823,475,5,127,82305475127,Dragontail Mountains,-114,-26,823.0390625,-475.0078125
Mountain,3,WOD_Mountain_Brown_04,814,481,120,13,81412048113,Dragontail Mountains,86,-75,814.9375,-481.8984375
Mountain,3,WOD_Mountain_Brown_05,817,488,68,84,8176848884,Dragontail Mountains,-102,-32,817.53125,-488.34375
Mountain,3,WOD_Mountain_Brown_06,820,483,49,24,8204948324,Dragontail Mountains,114,-51,820.3828125,-483.8125
Mountain,3,WOD_Mountain_Brown_07,800,496,74,8,8007449608,Dragontail Mountains,155,-20,800.578125,-496.9375
Mountain,3,WOD_Mountain_Brown_08,790,494,122,92,79012249492,Dragontail Mountains,-33,-97,790.953125,-494.28125
Mountain,3,WOD_Mountain_Brown_09,778,495,67,102,77867495102,Dragontail Mountains,-85,-97,778.5234375,-495.203125
Mountain,3,WOD_Mountain_Brown_01,770,495,19,96,7701949596,Dragontail Mountains,-132,-14,770.1484375,-495.25
Mountain,3,WOD_Mountain_Brown_02,774,494,59,110,77459494110,Dragontail Mountains,85,-29,774.4609375,-494.140625
Mountain,3,WOD_Mountain_Brown_03,774,484,59,93,7745948493,Dragontail Mountains,86,-38,774.4609375,-484.2734375
Mountain,3,WOD_Mountain_Brown_04,769,479,42,54,7694247954,Dragontail Mountains,-64,-4,769.328125,-479.578125
Mountain,3,WOD_Mountain_Brown_05,758,486,8,83,7580848683,Dragontail Mountains,74,-21,758.0625,-486.3515625
Mountain,3,WOD_Mountain_Brown_06,750,474,122,38,75012247438,Dragontail Mountains,172,-86,750.953125,-474.703125
Mountain,3,WOD_Mountain_Brown_07,759,454,102,54,75910245454,Dragontail Mountains,81,-42,759.796875,-454.578125
Mountain,3,WOD_Mountain_Brown_08,759,452,122,95,75912245295,Dragontail Mountains,145,-16,759.953125,-452.2578125
Mountain,3,WOD_Mountain_Brown_09,732,452,61,127,73261452127,Dragontail Mountains,0,-93,732.4765625,-452.0078125
Mountain,3,WOD_Mountain_Brown_01,724,457,125,42,72412545742,Dragontail Mountains,98,-7,724.9765625,-457.671875
Mountain,3,WOD_Mountain_Brown_02,745,463,19,12,7451946312,Dragontail Mountains,-139,-85,745.1484375,-463.90625
Mountain,3,WOD_Mountain_Brown_03,738,473,12,41,7381247341,Dragontail Mountains,121,-67,738.09375,-473.6796875
Mountain,3,WOD_Mountain_Brown_04,718,458,51,120,71851458120,Dragontail Mountains,-172,-8,718.3984375,-458.0625
Mountain,3,WOD_Mountain_Brown_05,721,462,88,69,7218846269,Dragontail Mountains,-64,-87,721.6875,-462.4609375
Mountain,3,WOD_Mountain_Brown_06,726,474,18,113,72618474113,Dragontail Mountains,-45,-19,726.140625,-474.1171875
Mountain,3,WOD_Mountain_Brown_08,687,438,95,49,6879543849,Dragontail Mountains,157,-43,687.7421875,-438.6171875
Mountain,3,WOD_Mountain_Brown_09,690,429,70,99,6907042999,Dragontail Mountains,152,-98,690.546875,-429.2265625
Mountain,3,WOD_Mountain_Brown_01,695,431,61,56,6956143156,Dragontail Mountains,142,-86,695.4765625,-431.5625
Mountain,3,WOD_Mountain_Brown_02,678,433,27,52,6782743352,Dragontail Mountains,-78,-28,678.2109375,-433.59375
Mountain,3,WOD_Mountain_Brown_03,682,436,113,22,68211343622,Dragontail Mountains,-46,-53,682.8828125,-436.828125
Mountain,3,WOD_Mountain_Brown_04,671,437,119,95,67111943795,Dragontail Mountains,-131,-33,671.9296875,-437.2578125
Mountain,3,WOD_Mountain_Brown_05,642,403,54,58,6425440358,Dragontail Mountains,30,-13,642.421875,-403.546875
Mountain,3,WOD_Mountain_Brown_06,653,390,51,65,6535139065,Dragontail Mountains,51,-64,653.3984375,-390.4921875
Mountain,3,WOD_Mountain_Brown_07,659,388,95,50,6599538850,Dragontail Mountains,86,-92,659.7421875,-388.609375
Mountain,3,WOD_Mountain_Brown_08,638,394,77,26,6387739426,Dragontail Mountains,100,-47,638.6015625,-394.796875
Mountain,3,WOD_Mountain_Brown_09,636,393,29,35,6362939335,Dragontail Mountains,94,-22,636.2265625,-393.7265625
Mountain,3,WOD_Mountain_Brown_01,638,382,77,0,6387738200,Dragontail Mountains,74,-92,638.6015625,-383
Mountain,3,WOD_Mountain_Brown_02,630,377,49,47,6304937747,Dragontail Mountains,-72,-40,630.3828125,-377.6328125
Mountain,3,WOD_Mountain_Brown_03,630,385,116,87,63011638587,Dragontail Mountains,-64,-41,630.90625,-385.3203125
Mountain,3,WOD_Mountain_Brown_04,620,381,109,114,620109381114,Dragontail Mountains,52,-58,620.8515625,-381.109375
Mountain,3,WOD_Mountain_Brown_05,619,372,45,14,6194537214,Dragontail Mountains,-99,-83,619.3515625,-372.890625
Mountain,3,WOD_Mountain_Brown_06,826,490,100,17,82610049017,Dragontail Mountains,-107,-97,826.78125,-490.8671875
Mountain,3,WOD_Mountain_Brown_07,836,480,69,27,8366948027,Dragontail Mountains,-147,-49,836.5390625,-480.7890625
Mountain,3,WOD_Mountain_Brown_08,888,485,81,124,88881485124,Dragontail Mountains,-134,-2,888.6328125,-485.03125
Mountain,3,WOD_Mountain_Brown_09,900,493,83,99,9008349399,Dragontail Mountains,103,-21,900.6484375,-493.2265625
Mountain,3,WOD_Mountain_Brown_01,841,417,8,49,8410841749,Dragontail Mountains,72,-6,841.0625,-417.6171875
Mountain,3,WOD_Mountain_Brown_02,845,415,125,4,84512541504,Dragontail Mountains,146,-89,845.9765625,-415.96875
Mountain,3,WOD_Mountain_Brown_04,863,410,3,78,8630341078,Dragontail Mountains,-43,-78,863.0234375,-410.390625
Mountain,3,WOD_Mountain_Brown_05,864,413,54,95,8645441395,Dragontail Mountains,116,-39,864.421875,-413.2578125
Mountain,3,WOD_Mountain_Brown_06,863,414,45,4,8634541404,Dragontail Mountains,122,-94,863.3515625,-414.96875
Mountain,3,WOD_Mountain_Brown_07,872,417,118,67,87211841767,Dragontail Mountains,-127,-28,872.921875,-417.4765625
Mountain,3,WOD_Mountain_Brown_08,875,415,51,115,87551415115,Dragontail Mountains,34,-16,875.3984375,-415.1015625
Mountain,3,WOD_Mountain_Brown_09,868,413,49,17,8684941317,Dragontail Mountains,-21,-11,868.3828125,-413.8671875
Mountain,3,WOD_Mountain_Brown_01,868,407,97,47,8689740747,Dragontail Mountains,129,-5,868.7578125,-407.6328125
Mountain,3,WOD_Mountain_Brown_02,858,405,59,64,8585940564,Dragontail Mountains,-23,-29,858.4609375,-405.5
Mountain,3,WOD_Mountain_Brown_03,857,406,64,91,8576440691,Dragontail Mountains,-180,-93,857.5,-406.2890625
Mountain,3,WOD_Mountain_Brown_04,853,405,20,104,85320405104,Dragontail Mountains,174,-78,853.15625,-405.1875
Mountain,3,WOD_Mountain_Brown_05,844,404,27,37,8442740437,Dragontail Mountains,74,-1,844.2109375,-404.7109375
Mountain,3,WOD_Mountain_Brown_06,845,403,31,125,84531403125,Dragontail Mountains,-14,-28,845.2421875,-403.0234375
Mountain,3,WOD_Mountain_Brown_07,874,420,60,27,8746042027,Dragontail Mountains,-47,-34,874.46875,-420.7890625
Mountain,3,WOD_Mountain_Brown_08,879,419,6,10,8790641910,Dragontail Mountains,-90,-52,879.046875,-419.921875
Mountain,3,WOD_Mountain_Brown_06,812,444,46,110,81246444110,Ephesus,-103,-16,812.359375,-444.140625
Mountain,3,WOD_Mountain_Brown_07,819,443,73,93,8197344393,Ephesus,6,-3,819.5703125,-443.2734375
Mountain,3,WOD_Mountain_Brown_08,816,437,56,18,8165643718,Ephesus,-102,-47,816.4375,-437.859375
Mountain,3,WOD_Mountain_Brown_09,814,437,27,40,8142743740,Ephesus,43,-58,814.2109375,-437.6875
Mountain,3,WOD_Mountain_Brown_01,815,435,92,65,8159243565,Ephesus,83,-29,815.71875,-435.4921875
Mountain,3,WOD_Mountain_Brown_02,820,432,52,104,82052432104,Ephesus,-14,-72,820.40625,-432.1875
Mountain,3,WOD_Mountain_Brown_03,824,436,26,38,8242643638,Ephesus,25,-85,824.203125,-436.703125
Mountain,3,WOD_Mountain_Brown_06,827,437,74,44,8277443744,Ephesus,-118,-48,827.578125,-437.65625
Mountain,3,WOD_Mountain_Brown_05,825,437,86,22,8258643722,Ephesus,-165,-94,825.671875,-437.828125
Mountain,3,WOD_Mountain_Brown_06,826,440,105,105,826105440105,Ephesus,176,-60,826.8203125,-440.1796875
Mountain,3,WOD_Mountain_Brown_07,830,440,128,19,83012844019,Ephesus,141,-60,831,-440.8515625
Mountain,3,WOD_Mountain_Brown_08,830,437,115,15,83011543715,Ephesus,23,-59,830.8984375,-437.8828125
Mountain,3,WOD_Mountain_Brown_09,835,433,45,59,8354543359,Ephesus,-120,-85,835.3515625,-433.5390625
Mountain,3,WOD_Mountain_Brown_01,837,435,52,110,83752435110,Ephesus,-177,-38,837.40625,-435.140625
Mountain,3,WOD_Mountain_Brown_02,835,437,124,10,83512443710,Ephesus,-120,-74,835.96875,-437.921875
Mountain,3,WOD_Mountain_Brown_03,845,441,109,58,84510944158,Ephesus,-156,-18,845.8515625,-441.546875
Mountain,3,WOD_Mountain_Brown_05,848,436,110,15,84811043615,Ephesus,156,-66,848.859375,-436.8828125
Mountain,3,WOD_Mountain_Brown_06,839,437,72,95,8397243795,Ephesus,120,-89,839.5625,-437.2578125
Mountain,3,WOD_Mountain_Brown_07,839,433,5,41,8390543341,Ephesus,-99,-21,839.0390625,-433.6796875
Mountain,3,WOD_Mountain_Brown_08,837,428,109,111,837109428111,Ephesus,110,-25,837.8515625,-428.1328125
Mountain,3,WOD_Mountain_Brown_09,825,446,81,27,8258144627,Ephesus,121,-32,825.6328125,-446.7890625
Mountain,3,WOD_Mountain_Brown_01,825,449,20,40,8252044940,Ephesus,-37,-4,825.15625,-449.6875
Mountain,3,WOD_Mountain_Brown_02,820,451,93,122,82093451122,Ephesus,177,-52,820.7265625,-451.046875
Mountain,3,WOD_Mountain_Brown_03,819,456,28,54,8192845654,Ephesus,-2,-48,819.21875,-456.578125
Mountain,3,WOD_Mountain_Brown_06,823,451,54,84,8235445184,Ephesus,119,-74,823.421875,-451.34375
Mountain,3,WOD_Mountain_Brown_05,830,447,108,29,83010844729,Ephesus,9,-57,830.84375,-447.7734375
Mountain,3,WOD_Mountain_Brown_06,828,447,40,9,8284044709,Ephesus,133,-48,828.3125,-447.9296875
Mountain,3,WOD_Mountain_Brown_07,833,447,101,6,83310144706,Ephesus,-132,-55,833.7890625,-447.953125
Mountain,3,WOD_Mountain_Brown_08,836,447,99,76,8369944776,Ephesus,-67,-26,836.7734375,-447.40625
Mountain,3,WOD_Mountain_Brown_09,836,449,82,9,8368244909,Ephesus,178,-14,836.640625,-449.9296875
Mountain,3,WOD_Mountain_Brown_01,833,451,91,70,8339145170,Ephesus,136,-72,833.7109375,-451.453125
