name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,rotYaxis,scale,gisX,gisY,sink
Mountain,1,WOD_Mountain_01,707,3,58,10,707580310,Wrothgarian Mountains,26,0.87,707.453125,-3.921875,1
Mountain,1,WOD_Mountain_01,833,107,111,116,833111107116,Wrothgarian Mountains,-54,1,833.8671875,-107.09375,1
Mountain,1,WOD_Mountain_01,952,149,64,95,9526414995,Wrothgarian Mountains,-145,0.99,952.5,-149.2578125,1
Mountain,1,WOD_Mountain_01,805,23,12,76,805122376,Wrothgarian Mountains,51,0.99,805.09375,-23.40625,1
Mountain,1,WOD_Mountain_01,698,38,79,99,698793899,Wrothgarian Mountains,121,0.96,698.6171875,-38.2265625,1
Mountain,1,WOD_Mountain_01,846,12,74,104,8467412104,Wrothgarian Mountains,-60,0.91,846.578125,-12.1875,1
Mountain,1,WOD_Mountain_01,772,27,100,36,7721002736,Wrothgarian Mountains,78,0.88,772.78125,-27.71875,1
Mountain,1,WOD_Mountain_01,901,128,73,115,90173128115,Wrothgarian Mountains,155,0.99,901.5703125,-128.1015625,1
Mountain,1,WOD_Mountain_01,967,3,68,42,967680342,Wrothgarian Mountains,-12,0.92,967.53125,-3.671875,1
Mountain,1,WOD_Mountain_01,936,40,22,114,9362240114,Wrothgarian Mountains,6,0.87,936.171875,-40.109375,1
Mountain,1,WOD_Mountain_01,950,178,35,119,95035178119,Wrothgarian Mountains,-107,0.96,950.2734375,-178.0703125,1
Mountain,1,WOD_Mountain_01,870,8,56,76,870560876,Wrothgarian Mountains,119,0.9,870.4375,-8.40625,1
Mountain,1,WOD_Mountain_01,805,41,104,124,80510441124,Wrothgarian Mountains,-31,0.88,805.8125,-41.03125,1
Mountain,1,WOD_Mountain_01,677,40,68,77,677684077,Wrothgarian Mountains,-43,0.86,677.53125,-40.3984375,1
Mountain,1,WOD_Mountain_01,802,136,79,58,8027913658,Wrothgarian Mountains,-146,0.87,802.6171875,-136.546875,1
Mountain,1,WOD_Mountain_01,801,110,102,23,80110211023,Wrothgarian Mountains,-1,0.89,801.796875,-110.8203125,1
Mountain,1,WOD_Mountain_01,896,10,99,31,896991031,Wrothgarian Mountains,-148,0.93,896.7734375,-10.7578125,1
Mountain,1,WOD_Mountain_01,627,21,32,101,6273221101,Wrothgarian Mountains,96,0.95,627.25,-21.2109375,1
Mountain,1,WOD_Mountain_01,891,113,110,15,89111011315,Wrothgarian Mountains,57,0.92,891.859375,-113.8828125,1
Mountain,1,WOD_Mountain_01,777,48,58,74,777584874,Wrothgarian Mountains,102,0.93,777.453125,-48.421875,1
Mountain,1,WOD_Mountain_01,802,13,52,99,802521399,Wrothgarian Mountains,-85,0.91,802.40625,-13.2265625,1
Mountain,1,WOD_Mountain_01,805,22,100,45,8051002245,Wrothgarian Mountains,-164,0.98,805.78125,-22.6484375,1
Mountain,1,WOD_Mountain_01,729,55,90,97,729905597,Wrothgarian Mountains,145,0.96,729.703125,-55.2421875,1
Mountain,1,WOD_Mountain_01,732,105,27,54,7322710554,Wrothgarian Mountains,-92,0.86,732.2109375,-105.578125,1
Mountain,1,WOD_Mountain_01,980,122,26,110,98026122110,Wrothgarian Mountains,150,0.94,980.203125,-122.140625,1
Mountain,1,WOD_Mountain_01,912,107,95,46,9129510746,Wrothgarian Mountains,-141,0.92,912.7421875,-107.640625,1
Mountain,1,WOD_Mountain_01,761,42,47,78,761474278,Wrothgarian Mountains,8,0.86,761.3671875,-42.390625,1
Mountain,1,WOD_Mountain_01,939,175,60,102,93960175102,Wrothgarian Mountains,135,0.89,939.46875,-175.203125,1
Mountain,1,WOD_Mountain_01,880,131,88,60,8808813160,Wrothgarian Mountains,-169,0.97,880.6875,-131.53125,1
Mountain,1,WOD_Mountain_01,868,41,4,74,868044174,Wrothgarian Mountains,-98,0.93,868.03125,-41.421875,1
Mountain,1,WOD_Mountain_01,744,100,51,49,7445110049,Wrothgarian Mountains,153,0.96,744.3984375,-100.6171875,1
Mountain,1,WOD_Mountain_01,824,28,115,15,8241152815,Wrothgarian Mountains,-18,0.85,824.8984375,-28.8828125,1
Mountain,1,WOD_Mountain_01,890,115,37,79,8903711579,Wrothgarian Mountains,125,0.89,890.2890625,-115.3828125,1
Mountain,1,WOD_Mountain_01,981,73,29,108,9812973108,Wrothgarian Mountains,-161,0.94,981.2265625,-73.15625,1
Mountain,1,WOD_Mountain_01,947,162,18,13,9471816213,Wrothgarian Mountains,-114,0.86,947.140625,-162.8984375,1
Mountain,1,WOD_Mountain_01,929,79,4,84,929047984,Wrothgarian Mountains,166,0.98,929.03125,-79.34375,1
Mountain,1,WOD_Mountain_01,974,201,41,120,97441201120,Wrothgarian Mountains,-96,0.88,974.3203125,-201.0625,1
Mountain,1,WOD_Mountain_01,764,75,26,73,764267573,Wrothgarian Mountains,-59,0.97,764.203125,-75.4296875,1
Mountain,1,WOD_Mountain_01,970,167,28,105,97028167105,Wrothgarian Mountains,-98,0.93,970.21875,-167.1796875,1
Mountain,1,WOD_Mountain_01,799,91,86,41,799869141,Wrothgarian Mountains,-88,1,799.671875,-91.6796875,1
Mountain,1,WOD_Mountain_01,759,33,97,13,759973313,Wrothgarian Mountains,-57,0.86,759.7578125,-33.8984375,1
Mountain,1,WOD_Mountain_01,690,44,70,123,6907044123,Wrothgarian Mountains,158,0.98,690.546875,-44.0390625,1
Mountain,1,WOD_Mountain_01,799,31,36,5,799363105,Wrothgarian Mountains,159,0.95,799.28125,-31.9609375,1
Mountain,1,WOD_Mountain_01,731,45,122,77,7311224577,Wrothgarian Mountains,165,0.98,731.953125,-45.3984375,1
Mountain,1,WOD_Mountain_01,838,101,36,55,8383610155,Wrothgarian Mountains,-135,0.98,838.28125,-101.5703125,1
Mountain,1,WOD_Mountain_01,811,43,106,118,81110643118,Wrothgarian Mountains,-159,0.91,811.828125,-43.078125,1
Mountain,1,WOD_Mountain_01,988,86,92,91,988928691,Wrothgarian Mountains,142,0.92,988.71875,-86.2890625,1
Mountain,1,WOD_Mountain_01,913,39,51,100,9135139100,Wrothgarian Mountains,-109,0.94,913.3984375,-39.21875,1
Mountain,1,WOD_Mountain_01,919,127,125,33,91912512733,Wrothgarian Mountains,-128,0.85,919.9765625,-127.7421875,1
Mountain,1,WOD_Mountain_01,906,163,22,52,9062216352,Wrothgarian Mountains,25,0.99,906.171875,-163.59375,1
Mountain,1,WOD_Mountain_01,998,39,104,68,9981043968,Wrothgarian Mountains,-1,0.99,998.8125,-39.46875,1
Mountain,1,WOD_Mountain_01,763,31,50,35,763503135,Wrothgarian Mountains,89,0.87,763.390625,-31.7265625,1
Mountain,1,WOD_Mountain_01,670,1,123,42,6701230142,Wrothgarian Mountains,125,0.94,670.9609375,-1.671875,1
Mountain,1,WOD_Mountain_01,783,65,35,40,783356540,Wrothgarian Mountains,44,0.92,783.2734375,-65.6875,1
Mountain,1,WOD_Mountain_01,879,6,114,46,8791140646,Wrothgarian Mountains,85,0.91,879.890625,-6.640625,1
Mountain,1,WOD_Mountain_01,817,30,18,84,817183084,Wrothgarian Mountains,34,0.89,817.140625,-30.34375,1
Mountain,1,WOD_Mountain_01,782,124,96,40,7829612440,Wrothgarian Mountains,64,0.88,782.75,-124.6875,1
Mountain,1,WOD_Mountain_01,895,75,50,6,895507506,Wrothgarian Mountains,122,0.97,895.390625,-75.953125,1
Mountain,1,WOD_Mountain_01,951,8,61,15,951610815,Wrothgarian Mountains,-15,0.86,951.4765625,-8.8828125,1
Mountain,1,WOD_Mountain_01,632,27,65,27,632652727,Wrothgarian Mountains,81,0.93,632.5078125,-27.7890625,1
Mountain,1,WOD_Mountain_01,930,27,90,49,930902749,Wrothgarian Mountains,-58,0.85,930.703125,-27.6171875,1
Mountain,1,WOD_Mountain_01,817,18,105,97,8171051897,Wrothgarian Mountains,155,0.93,817.8203125,-18.2421875,1
Mountain,1,WOD_Mountain_01,903,134,100,81,90310013481,Wrothgarian Mountains,-143,0.88,903.78125,-134.3671875,1
Mountain,1,WOD_Mountain_01,981,150,47,70,9814715070,Wrothgarian Mountains,-70,0.96,981.3671875,-150.453125,1
Mountain,1,WOD_Mountain_01,950,106,54,54,9505410654,Wrothgarian Mountains,45,1,950.421875,-106.578125,1
Mountain,1,WOD_Mountain_01,793,34,115,100,79311534100,Wrothgarian Mountains,-166,0.94,793.8984375,-34.21875,1
Mountain,1,WOD_Mountain_01,969,67,35,45,969356745,Wrothgarian Mountains,-129,0.87,969.2734375,-67.6484375,1
Mountain,1,WOD_Mountain_01,966,189,36,101,96636189101,Wrothgarian Mountains,16,0.98,966.28125,-189.2109375,1
Mountain,1,WOD_Mountain_01,935,169,44,87,9354416987,Wrothgarian Mountains,7,0.85,935.34375,-169.3203125,1
Mountain,1,WOD_Mountain_01,933,145,27,123,93327145123,Wrothgarian Mountains,40,0.87,933.2109375,-145.0390625,1
Mountain,1,WOD_Mountain_01,747,114,64,97,7476411497,Wrothgarian Mountains,105,0.94,747.5,-114.2421875,1
Mountain,1,WOD_Mountain_01,727,31,81,91,727813191,Wrothgarian Mountains,-115,0.87,727.6328125,-31.2890625,1
Mountain,1,WOD_Mountain_01,935,32,114,128,93511432128,Wrothgarian Mountains,-42,0.98,935.890625,-32,1
Mountain,1,WOD_Mountain_01,954,122,56,67,9545612267,Wrothgarian Mountains,-66,0.91,954.4375,-122.4765625,1
Mountain,1,WOD_Mountain_01,993,29,102,65,9931022965,Wrothgarian Mountains,-168,0.85,993.796875,-29.4921875,1
Mountain,1,WOD_Mountain_01,976,127,52,49,9765212749,Wrothgarian Mountains,134,0.98,976.40625,-127.6171875,1
Mountain,1,WOD_Mountain_01,808,141,9,100,80809141100,Wrothgarian Mountains,135,0.91,808.0703125,-141.21875,1
Mountain,1,WOD_Mountain_01,899,39,29,92,899293992,Wrothgarian Mountains,19,0.92,899.2265625,-39.28125,1
Mountain,1,WOD_Mountain_01,894,15,69,99,894691599,Wrothgarian Mountains,-70,0.9,894.5390625,-15.2265625,1
Mountain,1,WOD_Mountain_01,941,109,41,101,94141109101,Wrothgarian Mountains,-24,0.91,941.3203125,-109.2109375,1
Mountain,1,WOD_Mountain_01,611,18,76,31,611761831,Wrothgarian Mountains,156,0.95,611.59375,-18.7578125,1
Mountain,1,WOD_Mountain_01,818,126,54,70,8185412670,Wrothgarian Mountains,-15,0.91,818.421875,-126.453125,1
Mountain,1,WOD_Mountain_01,951,155,97,79,9519715579,Wrothgarian Mountains,156,0.99,951.7578125,-155.3828125,1
Mountain,1,WOD_Mountain_01,792,129,73,13,7927312913,Wrothgarian Mountains,17,1,792.5703125,-129.8984375,1
Mountain,1,WOD_Mountain_01,863,95,93,26,863939526,Wrothgarian Mountains,-61,0.97,863.7265625,-95.796875,1
Mountain,1,WOD_Mountain_01,894,42,32,83,894324283,Wrothgarian Mountains,-110,0.86,894.25,-42.3515625,1
Mountain,1,WOD_Mountain_01,689,49,47,116,6894749116,Wrothgarian Mountains,-89,0.91,689.3671875,-49.09375,1
Mountain,1,WOD_Mountain_01,906,53,8,78,906085378,Wrothgarian Mountains,31,0.85,906.0625,-53.390625,1
Mountain,1,WOD_Mountain_01,984,190,35,95,9843519095,Wrothgarian Mountains,161,0.85,984.2734375,-190.2578125,1
Mountain,1,WOD_Mountain_01,853,16,44,91,853441691,Wrothgarian Mountains,26,0.95,853.34375,-16.2890625,1
Mountain,1,WOD_Mountain_01,907,132,3,74,9070313274,Wrothgarian Mountains,-107,0.98,907.0234375,-132.421875,1
Mountain,1,WOD_Mountain_01,691,56,14,92,691145692,Wrothgarian Mountains,163,0.98,691.109375,-56.28125,1
Mountain,1,WOD_Mountain_01,743,95,22,17,743229517,Wrothgarian Mountains,-54,0.89,743.171875,-95.8671875,1
Mountain,1,WOD_Mountain_01,989,11,9,61,989091161,Wrothgarian Mountains,-111,0.97,989.0703125,-11.5234375,1
Mountain,1,WOD_Mountain_01,925,109,50,51,9255010951,Wrothgarian Mountains,-92,0.94,925.390625,-109.6015625,1
Mountain,1,WOD_Mountain_01,791,22,93,100,7919322100,Wrothgarian Mountains,165,1,791.7265625,-22.21875,1
Mountain,1,WOD_Mountain_01,831,96,127,56,8311279656,Wrothgarian Mountains,-39,0.9,831.9921875,-96.5625,1
Mountain,1,WOD_Mountain_01,663,8,40,20,663400820,Wrothgarian Mountains,131,0.93,663.3125,-8.84375,1
Mountain,1,WOD_Mountain_01,688,10,95,24,688951024,Wrothgarian Mountains,-155,0.97,688.7421875,-10.8125,1
Mountain,1,WOD_Mountain_01,745,29,100,38,7451002938,Wrothgarian Mountains,-110,0.94,745.78125,-29.703125,1
Mountain,1,WOD_Mountain_01,813,72,83,45,813837245,Wrothgarian Mountains,110,0.97,813.6484375,-72.6484375,1
Mountain,1,WOD_Mountain_01,955,179,40,76,9554017976,Wrothgarian Mountains,-147,0.96,955.3125,-179.40625,1
Mountain,1,WOD_Mountain_01,999,141,106,119,999106141119,Wrothgarian Mountains,-143,0.86,999.828125,-141.0703125,1
Mountain,1,WOD_Mountain_01,961,57,38,111,9613857111,Wrothgarian Mountains,39,0.85,961.296875,-57.1328125,1
Mountain,1,WOD_Mountain_01,862,35,90,28,862903528,Wrothgarian Mountains,100,0.86,862.703125,-35.78125,1
Mountain,1,WOD_Mountain_01,696,50,76,9,696765009,Wrothgarian Mountains,-66,0.92,696.59375,-50.9296875,1
Mountain,1,WOD_Mountain_01,996,28,6,119,9960628119,Wrothgarian Mountains,-67,1,996.046875,-28.0703125,1
Mountain,1,WOD_Mountain_01,999,132,106,63,99910613263,Wrothgarian Mountains,-78,0.92,999.828125,-132.5078125,1
Mountain,1,WOD_Mountain_01,826,60,18,24,826186024,Wrothgarian Mountains,6,0.89,826.140625,-60.8125,1
Mountain,1,WOD_Mountain_01,784,71,72,82,784727182,Wrothgarian Mountains,-86,0.96,784.5625,-71.359375,1
Mountain,1,WOD_Mountain_01,665,28,5,90,665052890,Wrothgarian Mountains,39,0.94,665.0390625,-28.296875,1
Mountain,1,WOD_Mountain_01,764,5,124,0,7641240500,Wrothgarian Mountains,157,1,764.96875,-6,1
Mountain,1,WOD_Mountain_01,946,176,84,123,94684176123,Wrothgarian Mountains,-160,0.88,946.65625,-176.0390625,1
Mountain,1,WOD_Mountain_01,888,21,20,68,888202168,Wrothgarian Mountains,-124,0.89,888.15625,-21.46875,1
Mountain,1,WOD_Mountain_01,891,85,1,52,891018552,Wrothgarian Mountains,59,0.93,891.0078125,-85.59375,1
Mountain,1,WOD_Mountain_01,726,86,65,42,726658642,Wrothgarian Mountains,-116,0.92,726.5078125,-86.671875,1
Mountain,1,WOD_Mountain_01,949,155,37,35,9493715535,Wrothgarian Mountains,101,0.95,949.2890625,-155.7265625,1
Mountain,1,WOD_Mountain_01,890,67,91,91,890916791,Wrothgarian Mountains,-115,0.94,890.7109375,-67.2890625,1
Mountain,1,WOD_Mountain_01,717,18,96,128,7179618128,Wrothgarian Mountains,-67,0.94,717.75,-18,1
Mountain,1,WOD_Mountain_01,851,83,13,101,8511383101,Wrothgarian Mountains,-180,0.87,851.1015625,-83.2109375,1
Mountain,1,WOD_Mountain_01,856,114,91,100,85691114100,Wrothgarian Mountains,-110,0.93,856.7109375,-114.21875,1
Mountain,1,WOD_Mountain_01,724,17,65,101,7246517101,Wrothgarian Mountains,-24,0.93,724.5078125,-17.2109375,1
Mountain,1,WOD_Mountain_01,955,189,88,120,95588189120,Wrothgarian Mountains,115,0.95,955.6875,-189.0625,1
Mountain,1,WOD_Mountain_01,611,25,77,106,6117725106,Wrothgarian Mountains,-22,0.88,611.6015625,-25.171875,1
Mountain,1,WOD_Mountain_01,913,136,65,120,91365136120,Wrothgarian Mountains,-174,0.88,913.5078125,-136.0625,1
Mountain,1,WOD_Mountain_01,819,132,49,97,8194913297,Wrothgarian Mountains,-130,0.89,819.3828125,-132.2421875,1
Mountain,1,WOD_Mountain_01,735,112,100,45,73510011245,Wrothgarian Mountains,-179,0.99,735.78125,-112.6484375,1
Mountain,1,WOD_Mountain_01,799,116,58,32,7995811632,Wrothgarian Mountains,164,1,799.453125,-116.75,1
Mountain,1,WOD_Mountain_01,719,23,111,84,7191112384,Wrothgarian Mountains,18,0.91,719.8671875,-23.34375,1
Mountain,1,WOD_Mountain_01,799,60,77,55,799776055,Wrothgarian Mountains,37,0.95,799.6015625,-60.5703125,1
Mountain,1,WOD_Mountain_01,748,99,5,102,7480599102,Wrothgarian Mountains,-155,0.99,748.0390625,-99.203125,1
Mountain,1,WOD_Mountain_01,852,19,26,22,852261922,Wrothgarian Mountains,83,0.85,852.203125,-19.828125,1
Mountain,1,WOD_Mountain_01,850,127,56,29,8505612729,Wrothgarian Mountains,-45,0.87,850.4375,-127.7734375,1
Mountain,1,WOD_Mountain_01,932,56,82,87,932825687,Wrothgarian Mountains,101,1,932.640625,-56.3203125,1
Mountain,1,WOD_Mountain_01,990,36,77,15,990773615,Wrothgarian Mountains,16,0.92,990.6015625,-36.8828125,1
Mountain,1,WOD_Mountain_01,985,8,61,45,985610845,Wrothgarian Mountains,-149,0.89,985.4765625,-8.6484375,1
Mountain,1,WOD_Mountain_01,771,95,83,56,771839556,Wrothgarian Mountains,27,0.98,771.6484375,-95.5625,1
Mountain,1,WOD_Mountain_01,951,104,86,51,9518610451,Wrothgarian Mountains,81,0.87,951.671875,-104.6015625,1
Mountain,1,WOD_Mountain_01,706,15,8,102,7060815102,Wrothgarian Mountains,-175,0.86,706.0625,-15.203125,1
Mountain,1,WOD_Mountain_01,981,5,70,113,9817005113,Wrothgarian Mountains,3,0.94,981.546875,-5.1171875,1
Mountain,1,WOD_Mountain_01,878,118,29,93,8782911893,Wrothgarian Mountains,-25,0.89,878.2265625,-118.2734375,1
Mountain,1,WOD_Mountain_01,932,93,56,88,932569388,Wrothgarian Mountains,46,0.85,932.4375,-93.3125,1
Mountain,1,WOD_Mountain_01,830,46,41,82,830414682,Wrothgarian Mountains,-122,1,830.3203125,-46.359375,1
Mountain,1,WOD_Mountain_01,809,110,69,65,8096911065,Wrothgarian Mountains,48,0.96,809.5390625,-110.4921875,1
Mountain,1,WOD_Mountain_01,964,5,70,8,964700508,Wrothgarian Mountains,61,0.96,964.546875,-5.9375,1
Mountain,1,WOD_Mountain_01,934,18,5,38,934051838,Wrothgarian Mountains,179,0.96,934.0390625,-18.703125,1
Mountain,1,WOD_Mountain_01,895,38,35,54,895353854,Wrothgarian Mountains,-85,0.87,895.2734375,-38.578125,1
Mountain,1,WOD_Mountain_01,898,33,37,12,898373312,Wrothgarian Mountains,-73,0.99,898.2890625,-33.90625,1
Mountain,1,WOD_Mountain_01,963,147,52,8,9635214708,Wrothgarian Mountains,47,0.89,963.40625,-147.9375,1
Mountain,1,WOD_Mountain_01,973,195,28,56,9732819556,Wrothgarian Mountains,97,0.89,973.21875,-195.5625,1
Mountain,1,WOD_Mountain_01,979,100,95,91,9799510091,Wrothgarian Mountains,157,0.85,979.7421875,-100.2890625,1
Mountain,1,WOD_Mountain_01,837,19,87,44,837871944,Wrothgarian Mountains,26,0.87,837.6796875,-19.65625,1
Mountain,1,WOD_Mountain_01,797,114,70,35,7977011435,Wrothgarian Mountains,122,0.93,797.546875,-114.7265625,1
Mountain,1,WOD_Mountain_01,869,132,38,95,8693813295,Wrothgarian Mountains,-71,0.98,869.296875,-132.2578125,1
Mountain,1,WOD_Mountain_01,960,48,122,79,9601224879,Wrothgarian Mountains,83,0.94,960.953125,-48.3828125,1
Mountain,1,WOD_Mountain_01,810,59,56,33,810565933,Wrothgarian Mountains,112,0.96,810.4375,-59.7421875,1
Mountain,1,WOD_Mountain_01,895,75,111,17,8951117517,Wrothgarian Mountains,-74,0.96,895.8671875,-75.8671875,1
Mountain,1,WOD_Mountain_01,988,19,14,38,988141938,Wrothgarian Mountains,-139,0.96,988.109375,-19.703125,1
Mountain,1,WOD_Mountain_01,697,27,127,26,6971272726,Wrothgarian Mountains,130,0.96,697.9921875,-27.796875,1
Mountain,1,WOD_Mountain_01,782,89,108,73,7821088973,Wrothgarian Mountains,58,0.98,782.84375,-89.4296875,1
Mountain,1,WOD_Mountain_01,905,163,104,115,905104163115,Wrothgarian Mountains,-117,0.89,905.8125,-163.1015625,1
Mountain,1,WOD_Mountain_01,783,57,24,50,783245750,Wrothgarian Mountains,95,0.85,783.1875,-57.609375,1
Mountain,1,WOD_Mountain_01,905,65,33,79,905336579,Wrothgarian Mountains,-28,0.96,905.2578125,-65.3828125,1
Mountain,1,WOD_Mountain_01,743,105,74,56,7437410556,Wrothgarian Mountains,13,0.86,743.578125,-105.5625,1
Mountain,1,WOD_Mountain_01,874,99,50,22,874509922,Wrothgarian Mountains,-101,0.96,874.390625,-99.828125,1
Mountain,1,WOD_Mountain_01,824,37,47,105,8244737105,Wrothgarian Mountains,-61,0.99,824.3671875,-37.1796875,1
Mountain,1,WOD_Mountain_01,881,66,5,42,881056642,Wrothgarian Mountains,-123,0.96,881.0390625,-66.671875,1
Mountain,1,WOD_Mountain_01,729,31,38,46,729383146,Wrothgarian Mountains,123,0.99,729.296875,-31.640625,1
Mountain,1,WOD_Mountain_01,846,111,20,81,8462011181,Wrothgarian Mountains,-36,0.96,846.15625,-111.3671875,1
Mountain,1,WOD_Mountain_01,782,31,14,120,7821431120,Wrothgarian Mountains,-121,0.87,782.109375,-31.0625,1
Mountain,1,WOD_Mountain_01,932,120,119,22,93211912022,Wrothgarian Mountains,166,0.99,932.9296875,-120.828125,1
Mountain,1,WOD_Mountain_01,906,8,6,38,906060838,Wrothgarian Mountains,102,0.92,906.046875,-8.703125,1
Mountain,1,WOD_Mountain_01,979,144,55,93,9795514493,Wrothgarian Mountains,-141,0.98,979.4296875,-144.2734375,1
Mountain,1,WOD_Mountain_01,823,137,58,123,82358137123,Wrothgarian Mountains,126,0.87,823.453125,-137.0390625,1
Mountain,1,WOD_Mountain_01,953,111,46,83,9534611183,Wrothgarian Mountains,-91,0.98,953.359375,-111.3515625,1
Mountain,1,WOD_Mountain_01,706,19,90,9,706901909,Wrothgarian Mountains,62,0.94,706.703125,-19.9296875,1
Mountain,1,WOD_Mountain_01,923,128,59,8,9235912808,Wrothgarian Mountains,-37,0.86,923.4609375,-128.9375,1
Mountain,1,WOD_Mountain_01,721,77,127,74,7211277774,Wrothgarian Mountains,-114,0.85,721.9921875,-77.421875,1
Mountain,1,WOD_Mountain_01,807,53,10,114,8071053114,Wrothgarian Mountains,163,0.92,807.078125,-53.109375,1
Mountain,1,WOD_Mountain_01,844,25,87,95,844872595,Wrothgarian Mountains,169,0.87,844.6796875,-25.2578125,1
Mountain,1,WOD_Mountain_01,891,44,54,10,891544410,Wrothgarian Mountains,-149,1,891.421875,-44.921875,1
Mountain,1,WOD_Mountain_01,964,165,101,106,964101165106,Wrothgarian Mountains,-38,0.9,964.7890625,-165.171875,1
Mountain,1,WOD_Mountain_01,860,132,60,27,8606013227,Wrothgarian Mountains,108,0.95,860.46875,-132.7890625,1
Mountain,1,WOD_Mountain_01,810,24,10,12,810102412,Wrothgarian Mountains,175,0.85,810.078125,-24.90625,1
Mountain,1,WOD_Mountain_01,920,23,119,109,92011923109,Wrothgarian Mountains,-173,0.91,920.9296875,-23.1484375,1
Mountain,1,WOD_Mountain_01,927,105,15,64,9271510564,Wrothgarian Mountains,-60,0.87,927.1171875,-105.5,1
Mountain,1,WOD_Mountain_01,714,18,127,27,7141271827,Wrothgarian Mountains,9,0.86,714.9921875,-18.7890625,1
Mountain,1,WOD_Mountain_01,986,75,97,84,986977584,Wrothgarian Mountains,-112,0.91,986.7578125,-75.34375,1
Mountain,1,WOD_Mountain_01,966,42,84,119,9668442119,Wrothgarian Mountains,-67,0.95,966.65625,-42.0703125,1
Mountain,1,WOD_Mountain_01,952,8,92,113,9529208113,Wrothgarian Mountains,-126,0.99,952.71875,-8.1171875,1
Mountain,1,WOD_Mountain_01,743,55,40,44,743405544,Wrothgarian Mountains,88,0.96,743.3125,-55.65625,1
Mountain,1,WOD_Mountain_01,933,89,87,5,933878905,Wrothgarian Mountains,130,0.9,933.6796875,-89.9609375,1
Mountain,1,WOD_Mountain_01,931,202,97,100,93197202100,Wrothgarian Mountains,-116,0.87,931.7578125,-202.21875,1
Mountain,1,WOD_Mountain_01,688,33,77,79,688773379,Wrothgarian Mountains,43,0.88,688.6015625,-33.3828125,1
Mountain,1,WOD_Mountain_01,738,77,64,91,738647791,Wrothgarian Mountains,117,0.97,738.5,-77.2890625,1
Mountain,1,WOD_Mountain_01,804,97,41,124,8044197124,Wrothgarian Mountains,-103,0.9,804.3203125,-97.03125,1
Mountain,1,WOD_Mountain_01,889,59,81,91,889815991,Wrothgarian Mountains,-66,0.9,889.6328125,-59.2890625,1
Mountain,1,WOD_Mountain_01,914,78,50,87,914507887,Wrothgarian Mountains,-6,0.98,914.390625,-78.3203125,1
Mountain,1,WOD_Mountain_01,711,47,5,35,711054735,Wrothgarian Mountains,-83,0.88,711.0390625,-47.7265625,1
Mountain,1,WOD_Mountain_01,873,115,84,73,8738411573,Wrothgarian Mountains,60,0.9,873.65625,-115.4296875,1
Mountain,1,WOD_Mountain_01,996,72,67,68,996677268,Wrothgarian Mountains,149,0.89,996.5234375,-72.46875,1
Mountain,1,WOD_Mountain_01,945,77,125,32,9451257732,Wrothgarian Mountains,-36,0.97,945.9765625,-77.75,1
Mountain,1,WOD_Mountain_01,846,123,83,106,84683123106,Wrothgarian Mountains,180,0.94,846.6484375,-123.171875,1
Mountain,1,WOD_Mountain_01,803,88,90,82,803908882,Wrothgarian Mountains,22,0.97,803.703125,-88.359375,1
Mountain,1,WOD_Mountain_01,653,34,110,46,6531103446,Wrothgarian Mountains,-121,0.94,653.859375,-34.640625,1
Mountain,1,WOD_Mountain_01,803,85,123,100,80312385100,Wrothgarian Mountains,-46,0.97,803.9609375,-85.21875,1
Mountain,1,WOD_Mountain_01,914,60,23,40,914236040,Wrothgarian Mountains,96,0.85,914.1796875,-60.6875,1
Mountain,1,WOD_Mountain_01,903,18,68,72,903681872,Wrothgarian Mountains,24,0.86,903.53125,-18.4375,1
Mountain,1,WOD_Mountain_01,788,17,36,81,788361781,Wrothgarian Mountains,11,0.98,788.28125,-17.3671875,1
Mountain,1,WOD_Mountain_01,820,129,91,73,8209112973,Wrothgarian Mountains,-18,0.99,820.7109375,-129.4296875,1
Mountain,1,WOD_Mountain_01,979,166,123,41,97912316641,Wrothgarian Mountains,-37,0.96,979.9609375,-166.6796875,1
Mountain,1,WOD_Mountain_01,632,38,102,55,6321023855,Wrothgarian Mountains,13,0.94,632.796875,-38.5703125,1
Mountain,1,WOD_Mountain_01,683,18,100,102,68310018102,Wrothgarian Mountains,156,0.96,683.78125,-18.203125,1
Mountain,1,WOD_Mountain_01,752,89,1,44,752018944,Wrothgarian Mountains,161,0.92,752.0078125,-89.65625,1
Mountain,1,WOD_Mountain_01,984,143,33,60,9843314360,Wrothgarian Mountains,124,0.98,984.2578125,-143.53125,1
Mountain,1,WOD_Mountain_01,901,2,70,8,901700208,Wrothgarian Mountains,-73,0.85,901.546875,-2.9375,1
Mountain,1,WOD_Mountain_01,860,88,73,109,8607388109,Wrothgarian Mountains,-175,0.88,860.5703125,-88.1484375,1
Mountain,1,WOD_Mountain_01,886,123,72,17,8867212317,Wrothgarian Mountains,98,0.99,886.5625,-123.8671875,1
Mountain,1,WOD_Mountain_01,973,75,125,31,9731257531,Wrothgarian Mountains,2,0.95,973.9765625,-75.7578125,1
Mountain,1,WOD_Mountain_01,957,103,87,44,9578710344,Wrothgarian Mountains,-110,0.9,957.6796875,-103.65625,1
Mountain,1,WOD_Mountain_01,990,143,125,99,99012514399,Wrothgarian Mountains,87,0.88,990.9765625,-143.2265625,1
